Average Rating,Average Difficulty,Number of Ratings,Received a Pepper?,Proportion Retake,Online Ratings,Male,Female
2.5,3.0,1.0,0.0,,0.0,1,0
4.0,4.0,4.0,1.0,,0.0,1,0
5.0,2.0,4.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
3.3,2.4,8.0,0.0,,1.0,0,1
1.5,5.0,1.0,0.0,,0.0,0,1
3.5,2.5,2.0,1.0,,0.0,1,0
,,,,,,0,0
3.7,2.7,7.0,0.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,0,1
3.5,2.0,1.0,0.0,,0.0,1,0
4.2,2.4,5.0,0.0,,0.0,1,0
1.6,3.9,13.0,0.0,,3.0,1,0
4.3,3.2,4.0,1.0,,0.0,0,1
5.0,2.0,1.0,0.0,,0.0,0,1
5.0,4.0,1.0,1.0,,0.0,1,0
3.0,4.0,1.0,0.0,,0.0,1,0
3.8,3.4,5.0,0.0,,0.0,0,1
,,,,,,0,0
4.7,2.6,7.0,0.0,100.0,0.0,0,1
,,,,,,0,0
3.5,3.6,5.0,0.0,,0.0,1,0
5.0,2.4,5.0,1.0,100.0,0.0,0,1
2.8,3.8,8.0,0.0,40.0,0.0,1,0
2.6,3.3,6.0,0.0,,0.0,0,0
2.5,3.5,12.0,0.0,60.0,0.0,0,0
3.9,2.6,13.0,1.0,71.0,0.0,0,1
,,,,,,0,0
5.0,3.8,4.0,1.0,,3.0,0,1
4.0,2.5,2.0,0.0,,0.0,1,0
3.9,3.1,8.0,0.0,,0.0,0,1
5.0,1.0,1.0,1.0,,0.0,1,0
5.0,4.0,1.0,0.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,1
5.0,2.5,2.0,0.0,,1.0,0,0
3.5,3.0,1.0,0.0,,0.0,1,0
1.1,4.2,9.0,0.0,,0.0,0,1
4.0,2.7,4.0,0.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,1,0
5.0,2.0,2.0,0.0,,1.0,0,1
5.0,1.0,1.0,0.0,,0.0,0,1
2.5,4.6,15.0,0.0,56.0,0.0,0,1
1.0,3.0,1.0,0.0,,0.0,0,1
4.5,3.0,1.0,0.0,,0.0,1,0
2.9,3.8,21.0,0.0,83.0,0.0,1,0
4.8,2.8,6.0,1.0,80.0,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
3.5,3.8,22.0,0.0,75.0,0.0,1,0
,,,,,,0,0
2.0,4.2,11.0,0.0,,0.0,1,0
2.6,2.3,4.0,1.0,,0.0,0,0
1.5,4.0,11.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
4.8,2.0,2.0,0.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,0,1
5.0,3.5,4.0,0.0,,0.0,1,0
2.6,4.0,5.0,1.0,,0.0,1,0
5.0,1.0,2.0,0.0,,0.0,0,1
4.5,3.0,1.0,0.0,,0.0,1,0
4.2,2.5,4.0,0.0,,0.0,0,1
2.6,4.0,9.0,0.0,40.0,0.0,0,0
,,,,,,0,0
4.0,3.5,4.0,0.0,,1.0,1,0
5.0,4.0,2.0,0.0,,0.0,1,0
4.0,3.0,1.0,1.0,,0.0,0,0
4.0,2.2,4.0,0.0,,0.0,0,0
2.2,4.5,6.0,0.0,,0.0,1,1
,,,,,,0,0
4.3,2.0,5.0,0.0,,0.0,0,1
,,,,,,0,0
3.2,3.7,17.0,0.0,83.0,0.0,0,0
2.5,4.0,1.0,0.0,,0.0,1,0
4.8,2.3,6.0,1.0,,0.0,1,0
,,,,,,0,0
3.8,2.5,2.0,0.0,,0.0,1,0
3.6,4.4,5.0,0.0,,4.0,1,0
4.5,2.5,10.0,1.0,100.0,0.0,0,0
3.8,3.3,6.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
2.4,4.3,4.0,0.0,,0.0,0,1
4.7,3.2,14.0,1.0,89.0,0.0,0,0
2.0,4.0,3.0,0.0,,0.0,0,1
4.0,3.0,2.0,0.0,,0.0,0,1
1.5,4.0,4.0,0.0,,0.0,0,0
4.2,2.7,18.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
2.0,4.2,5.0,0.0,40.0,1.0,0,1
4.5,2.7,9.0,1.0,71.0,1.0,1,0
,,,,,,0,0
3.3,3.2,6.0,0.0,,0.0,1,0
2.8,3.1,31.0,0.0,43.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
1.3,5.0,2.0,0.0,,1.0,0,1
,,,,,,0,0
2.7,3.3,6.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
5.0,2.0,1.0,1.0,,0.0,1,0
4.0,2.0,29.0,1.0,89.0,0.0,1,0
5.0,1.7,3.0,1.0,,0.0,0,1
1.5,5.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.8,1.8,4.0,1.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
4.8,2.0,3.0,1.0,,0.0,0,0
,,,,,,0,0
4.0,5.0,1.0,0.0,,0.0,1,0
3.0,4.6,7.0,1.0,,0.0,1,0
,,,,,,0,0
1.8,5.0,4.0,0.0,,0.0,0,0
5.0,1.0,2.0,1.0,,0.0,1,0
3.5,3.5,2.0,0.0,,0.0,1,0
4.5,2.0,1.0,0.0,,0.0,1,0
4.8,2.1,73.0,1.0,100.0,10.0,1,0
,,,,,,0,0
,,,,,,0,0
5.0,3.0,2.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,2.0,1.0,0.0,,0.0,1,0
4.5,3.0,2.0,0.0,,0.0,0,1
,,,,,,0,0
3.6,2.4,5.0,1.0,,0.0,1,0
,,,,,,0,0
3.7,3.3,3.0,0.0,,0.0,1,0
3.5,2.0,2.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
3.5,2.5,6.0,1.0,,0.0,0,0
3.5,3.0,1.0,0.0,,0.0,0,0
4.8,2.5,2.0,0.0,,0.0,0,1
3.5,4.0,2.0,0.0,,0.0,0,0
3.4,3.6,45.0,0.0,89.0,0.0,0,1
2.7,2.8,10.0,0.0,,0.0,1,0
1.0,5.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.5,1.8,13.0,1.0,86.0,0.0,0,1
2.2,3.9,8.0,0.0,40.0,0.0,1,0
3.0,3.0,2.0,0.0,,0.0,0,1
3.5,3.5,24.0,0.0,88.0,0.0,0,0
4.8,1.6,13.0,1.0,100.0,0.0,1,0
,,,,,,0,0
3.3,2.8,8.0,0.0,43.0,1.0,1,0
3.1,3.1,16.0,0.0,50.0,0.0,0,0
4.3,3.3,6.0,0.0,,3.0,1,0
2.6,3.5,12.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.3,3.8,6.0,1.0,,0.0,1,0
3.2,4.0,8.0,0.0,60.0,0.0,1,0
5.0,1.7,3.0,0.0,,0.0,1,1
2.5,4.2,5.0,0.0,,0.0,1,0
,,,,,,0,0
4.8,3.2,5.0,1.0,,0.0,1,0
2.3,3.4,12.0,0.0,,0.0,0,0
,,,,,,0,0
4.0,3.7,3.0,0.0,,0.0,0,1
4.5,3.2,6.0,1.0,,2.0,0,1
4.0,3.0,1.0,0.0,,0.0,0,0
2.6,3.7,17.0,0.0,30.0,0.0,0,0
5.0,3.0,2.0,1.0,,0.0,0,0
4.2,3.2,15.0,0.0,89.0,0.0,0,1
,,,,,,0,0
3.7,3.3,3.0,0.0,,0.0,1,0
4.8,2.7,3.0,1.0,,0.0,1,0
3.3,3.4,9.0,1.0,,0.0,0,1
,,,,,,0,0
4.6,4.5,8.0,0.0,,0.0,0,0
2.0,5.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,2.0,1.0,0.0,,0.0,0,1
4.0,1.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
2.5,3.4,7.0,0.0,20.0,0.0,1,0
4.8,3.0,4.0,0.0,,0.0,0,0
4.3,2.7,12.0,0.0,100.0,0.0,0,1
3.4,2.0,6.0,0.0,,0.0,0,0
5.0,3.0,1.0,1.0,,0.0,0,1
,,,,,,0,0
2.9,4.0,5.0,0.0,,0.0,1,0
4.5,1.8,12.0,1.0,100.0,0.0,1,0
3.0,3.8,11.0,0.0,44.0,0.0,1,0
3.8,2.9,27.0,0.0,75.0,1.0,1,0
4.3,2.5,14.0,0.0,100.0,0.0,0,0
,,,,,,0,0
4.5,2.8,5.0,1.0,,0.0,0,0
,,,,,,0,0
4.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
3.0,2.3,4.0,0.0,,0.0,0,1
3.5,4.0,3.0,0.0,,0.0,1,0
1.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
4.5,3.0,3.0,1.0,,0.0,1,0
3.8,4.5,4.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,2.5,2.0,0.0,,0.0,1,0
2.7,3.7,7.0,0.0,,3.0,0,1
5.0,1.7,3.0,1.0,,0.0,1,0
4.8,3.3,4.0,1.0,,0.0,0,0
,,,,,,0,0
4.7,3.3,3.0,0.0,,0.0,0,0
5.0,2.0,1.0,0.0,,0.0,1,1
,,,,,,0,0
3.9,2.0,3.0,1.0,,0.0,1,0
2.4,3.5,12.0,0.0,30.0,9.0,0,0
3.3,3.5,8.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
3.5,3.0,1.0,0.0,,0.0,0,1
3.3,3.5,2.0,0.0,,0.0,0,0
5.0,2.0,3.0,1.0,,0.0,0,1
1.4,4.7,13.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,1.2,5.0,0.0,,0.0,1,0
5.0,1.0,1.0,1.0,,0.0,0,1
3.0,4.3,3.0,0.0,,0.0,0,0
4.5,3.5,11.0,1.0,86.0,0.0,0,1
5.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
4.1,2.8,5.0,0.0,,2.0,0,1
4.8,1.5,4.0,0.0,,4.0,0,1
5.0,3.5,2.0,0.0,,0.0,1,0
3.9,2.0,4.0,1.0,,1.0,0,1
3.4,3.0,9.0,0.0,60.0,0.0,1,0
4.6,3.4,14.0,1.0,100.0,0.0,0,0
,,,,,,0,0
4.0,1.0,2.0,0.0,,0.0,0,1
4.9,3.0,4.0,1.0,,0.0,0,0
4.5,3.3,17.0,1.0,100.0,0.0,1,0
4.5,2.9,11.0,1.0,100.0,0.0,0,0
,,,,,,0,0
2.3,3.5,2.0,0.0,,0.0,0,0
,,,,,,0,0
4.6,1.7,7.0,1.0,,0.0,1,0
3.0,4.0,2.0,1.0,,0.0,0,1
4.8,2.2,6.0,0.0,100.0,0.0,1,0
2.5,4.0,1.0,0.0,,0.0,0,1
5.0,2.7,3.0,1.0,,0.0,0,1
3.0,4.0,1.0,0.0,,1.0,0,1
4.0,2.3,8.0,0.0,,0.0,1,0
4.1,3.2,15.0,0.0,90.0,0.0,0,0
2.8,3.7,3.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
3.8,2.5,2.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
3.5,3.8,4.0,0.0,,0.0,0,1
1.4,4.8,14.0,0.0,13.0,0.0,1,0
4.5,2.0,7.0,1.0,,0.0,0,1
5.0,3.3,4.0,1.0,,0.0,0,0
,,,,,,0,0
2.1,3.8,4.0,0.0,,1.0,0,1
1.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
2.6,3.5,4.0,0.0,,0.0,1,0
2.0,4.5,2.0,0.0,,0.0,0,1
3.5,3.2,27.0,0.0,70.0,0.0,0,0
2.0,4.0,1.0,0.0,,0.0,1,0
3.2,3.2,5.0,0.0,,0.0,1,0
,,,,,,0,0
2.4,4.3,16.0,0.0,20.0,1.0,0,1
,,,,,,0,0
5.0,1.0,2.0,1.0,,0.0,1,0
4.0,4.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
3.3,3.5,2.0,0.0,,0.0,1,0
3.0,3.0,1.0,0.0,,0.0,0,1
3.8,3.0,6.0,1.0,,5.0,0,0
2.3,2.5,2.0,0.0,,0.0,0,1
3.9,2.7,9.0,1.0,,0.0,1,0
4.7,2.7,3.0,0.0,,0.0,0,1
4.0,2.8,7.0,0.0,,3.0,1,0
1.6,4.3,10.0,0.0,,0.0,0,1
5.0,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
2.3,5.0,3.0,0.0,,0.0,1,0
4.5,3.5,4.0,0.0,,0.0,1,1
,,,,,,0,0
2.0,4.3,12.0,1.0,,0.0,0,1
2.2,4.0,5.0,0.0,,0.0,1,0
,,,,,,0,0
3.5,1.8,4.0,0.0,,0.0,1,0
5.0,2.8,4.0,1.0,,0.0,0,1
3.0,2.0,5.0,0.0,,2.0,1,0
4.3,2.5,4.0,0.0,,0.0,0,1
1.0,3.0,2.0,0.0,,1.0,0,1
5.0,3.0,3.0,1.0,,0.0,0,1
3.5,2.7,9.0,0.0,40.0,0.0,1,0
3.0,4.5,2.0,0.0,,1.0,0,1
2.6,3.9,15.0,1.0,10.0,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,1,0
4.3,2.8,4.0,0.0,,0.0,0,0
3.5,2.5,12.0,0.0,63.0,0.0,0,0
4.3,1.8,4.0,1.0,,1.0,0,1
3.7,3.7,13.0,0.0,64.0,0.0,0,0
,,,,,,0,0
2.2,4.4,15.0,0.0,,0.0,1,0
,,,,,,0,0
4.6,2.7,13.0,1.0,86.0,1.0,1,0
4.7,2.1,10.0,1.0,100.0,0.0,0,1
5.0,2.0,2.0,0.0,,0.0,1,0
4.7,2.6,34.0,1.0,100.0,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,2.0,1.0,1.0,,0.0,1,0
5.0,3.0,1.0,1.0,,0.0,0,1
4.5,2.2,10.0,0.0,,0.0,1,0
3.0,4.0,23.0,0.0,58.0,0.0,1,0
1.7,4.0,6.0,0.0,,0.0,0,0
5.0,3.3,3.0,0.0,,0.0,0,0
,,,,,,0,0
4.5,2.4,26.0,0.0,83.0,0.0,0,0
1.0,5.0,3.0,0.0,,0.0,0,1
2.5,2.0,1.0,0.0,,0.0,0,1
4.3,2.1,26.0,1.0,73.0,3.0,0,0
,,,,,,0,0
,,,,,,0,0
3.8,4.0,4.0,0.0,,0.0,1,0
5.0,2.0,4.0,1.0,,0.0,0,0
3.6,3.0,6.0,0.0,,0.0,0,1
2.3,4.2,15.0,0.0,43.0,1.0,0,0
,,,,,,0,0
2.0,4.6,19.0,0.0,11.0,2.0,0,1
4.0,2.0,1.0,0.0,,0.0,0,1
5.0,4.0,1.0,1.0,,0.0,0,0
5.0,2.9,7.0,1.0,100.0,0.0,0,1
5.0,2.0,2.0,0.0,,0.0,0,1
1.0,5.0,2.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
2.9,3.5,4.0,0.0,,0.0,1,0
2.5,3.0,1.0,0.0,,0.0,1,0
2.0,3.0,1.0,0.0,,0.0,0,1
4.0,1.0,3.0,0.0,,0.0,0,0
3.0,3.0,1.0,0.0,,0.0,1,0
3.3,3.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
3.0,3.8,4.0,0.0,,2.0,0,1
4.5,3.0,1.0,0.0,,0.0,0,0
2.5,3.8,4.0,0.0,,2.0,1,0
4.5,3.0,6.0,0.0,,2.0,0,1
1.3,4.7,3.0,0.0,,0.0,0,1
5.0,3.0,1.0,1.0,,0.0,1,0
2.3,4.0,3.0,0.0,,0.0,1,0
3.8,2.3,6.0,0.0,,0.0,1,0
4.5,3.0,3.0,1.0,,0.0,0,0
3.8,3.3,3.0,0.0,,0.0,0,0
2.5,3.0,2.0,0.0,,0.0,1,0
4.1,3.0,4.0,0.0,,0.0,1,1
4.8,2.3,3.0,1.0,,0.0,0,0
3.5,3.5,2.0,0.0,,2.0,0,1
,,,,,,0,0
3.3,2.3,6.0,1.0,40.0,0.0,0,0
2.5,3.6,48.0,0.0,38.0,0.0,0,0
5.0,3.5,2.0,1.0,,0.0,1,0
2.7,4.0,3.0,0.0,,1.0,0,0
,,,,,,0,0
4.1,1.9,9.0,0.0,,0.0,0,1
5.0,1.5,4.0,0.0,,0.0,0,1
5.0,3.0,2.0,1.0,,1.0,1,0
4.0,4.0,1.0,0.0,,0.0,0,0
3.0,5.0,1.0,0.0,,1.0,0,1
4.0,2.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
1.9,3.4,5.0,0.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,0,0
4.8,3.0,6.0,1.0,,0.0,1,0
5.0,1.5,11.0,1.0,,0.0,0,1
2.8,1.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
2.7,4.5,11.0,0.0,13.0,0.0,1,0
4.3,2.9,13.0,1.0,100.0,1.0,0,1
5.0,1.0,1.0,0.0,,0.0,0,1
2.0,3.8,4.0,0.0,,3.0,0,1
1.6,5.0,6.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,2.7,3.0,0.0,,0.0,1,0
2.9,2.4,11.0,0.0,13.0,0.0,1,0
2.5,4.0,1.0,0.0,,0.0,0,1
2.0,4.0,1.0,0.0,,0.0,1,0
3.9,2.8,5.0,1.0,,0.0,0,0
1.0,2.0,1.0,0.0,,1.0,1,0
1.3,4.7,3.0,0.0,,2.0,0,1
,,,,,,0,0
4.7,2.3,7.0,1.0,83.0,0.0,0,0
5.0,1.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
1.0,4.5,2.0,0.0,,0.0,0,1
4.3,2.6,16.0,0.0,100.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.5,1.9,12.0,1.0,,0.0,1,0
1.0,5.0,1.0,0.0,,0.0,0,1
3.1,3.7,8.0,0.0,,0.0,0,0
4.0,3.0,1.0,0.0,,0.0,0,1
4.3,3.0,39.0,1.0,100.0,3.0,0,0
2.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
5.0,1.0,2.0,0.0,,0.0,1,0
3.0,4.2,5.0,0.0,40.0,1.0,0,1
4.0,3.3,18.0,0.0,86.0,0.0,0,1
,,,,,,0,0
5.0,2.4,8.0,1.0,100.0,1.0,1,0
5.0,2.7,3.0,1.0,,3.0,0,1
4.0,4.0,1.0,0.0,,0.0,1,0
3.4,2.0,4.0,0.0,,0.0,1,0
2.2,3.2,6.0,0.0,,0.0,0,0
3.4,3.3,3.0,0.0,,0.0,0,1
1.0,4.0,1.0,0.0,,0.0,0,1
3.3,3.2,4.0,0.0,,0.0,0,0
4.1,1.5,4.0,0.0,,0.0,0,1
4.1,2.2,5.0,0.0,,0.0,1,0
3.6,2.5,6.0,0.0,,0.0,0,1
4.8,2.3,3.0,1.0,,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,0,0
5.0,1.0,1.0,0.0,,0.0,0,1
2.4,3.2,17.0,0.0,25.0,0.0,0,0
4.3,2.8,7.0,1.0,83.0,0.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.3,3.5,10.0,1.0,80.0,3.0,0,1
2.8,3.7,6.0,0.0,,0.0,0,0
4.8,2.3,3.0,0.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,1,0
4.5,3.3,3.0,1.0,,0.0,1,0
4.0,2.6,18.0,1.0,100.0,0.0,1,0
3.0,4.0,1.0,0.0,,1.0,1,0
2.0,5.0,1.0,0.0,,0.0,0,1
4.0,2.7,4.0,1.0,,0.0,1,0
,,,,,,0,0
4.0,2.0,6.0,1.0,,0.0,1,0
5.0,2.0,1.0,1.0,,0.0,1,0
,,,,,,0,0
2.5,3.7,3.0,0.0,,0.0,1,0
4.0,2.5,2.0,0.0,,0.0,0,0
3.4,3.0,6.0,0.0,,1.0,1,0
3.8,3.0,6.0,0.0,,0.0,0,1
4.6,2.0,25.0,1.0,100.0,0.0,0,1
3.8,3.0,4.0,1.0,,0.0,0,0
3.8,2.0,3.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
4.5,1.8,23.0,1.0,93.0,0.0,1,0
,,,,,,0,0
3.9,2.4,8.0,0.0,60.0,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
4.0,1.8,4.0,0.0,,0.0,0,0
1.0,2.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
1.3,2.8,5.0,0.0,,0.0,1,0
4.5,2.7,11.0,1.0,,0.0,1,0
1.6,3.5,11.0,0.0,25.0,0.0,1,1
4.3,1.9,15.0,1.0,100.0,0.0,1,0
,,,,,,0,0
5.0,2.5,4.0,1.0,,0.0,0,1
2.7,3.7,4.0,0.0,,0.0,0,0
1.4,2.6,5.0,0.0,,1.0,1,0
2.6,4.1,7.0,1.0,,0.0,0,0
3.0,3.0,2.0,1.0,,0.0,1,0
4.6,2.3,7.0,0.0,80.0,1.0,0,1
5.0,2.4,15.0,1.0,100.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.5,2.0,2.0,1.0,,2.0,1,0
5.0,3.0,1.0,0.0,,0.0,0,1
5.0,2.0,1.0,1.0,,1.0,1,0
,,,,,,0,0
5.0,4.0,1.0,1.0,,0.0,1,0
1.0,3.0,1.0,0.0,,1.0,0,1
3.6,3.3,63.0,0.0,89.0,0.0,1,0
3.1,3.8,5.0,0.0,,0.0,0,1
4.3,1.8,13.0,1.0,,0.0,0,1
1.4,4.3,7.0,0.0,,0.0,0,0
2.1,3.6,15.0,0.0,44.0,0.0,0,0
2.1,3.3,6.0,0.0,,0.0,0,0
4.2,2.6,5.0,0.0,,2.0,1,0
2.5,3.0,10.0,0.0,33.0,0.0,0,0
4.0,2.5,2.0,1.0,,0.0,0,1
4.8,1.8,14.0,1.0,,0.0,0,1
,,,,,,0,0
4.7,2.8,4.0,1.0,,0.0,1,0
2.5,3.4,13.0,0.0,,0.0,1,0
3.8,2.5,2.0,1.0,,0.0,0,0
4.3,3.2,7.0,0.0,,0.0,1,0
2.9,3.4,9.0,0.0,,0.0,0,1
4.3,3.8,11.0,1.0,70.0,1.0,0,1
3.5,4.0,1.0,0.0,,0.0,0,0
1.8,4.3,4.0,0.0,,0.0,1,0
4.7,1.8,5.0,1.0,,0.0,1,0
2.8,4.0,2.0,0.0,,0.0,0,1
2.4,4.0,8.0,0.0,,0.0,0,1
3.5,3.6,5.0,0.0,,0.0,1,0
4.8,2.3,6.0,0.0,,0.0,1,0
1.1,4.8,7.0,0.0,,6.0,0,1
5.0,1.0,2.0,1.0,,0.0,1,0
,,,,,,0,0
2.6,2.9,10.0,0.0,,0.0,0,0
4.3,3.6,18.0,1.0,86.0,0.0,0,0
3.3,3.6,8.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
2.5,4.0,1.0,0.0,,0.0,0,0
5.0,2.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
3.8,1.0,2.0,0.0,,2.0,1,0
3.3,3.5,4.0,1.0,,0.0,0,0
4.0,2.0,1.0,0.0,,0.0,1,0
5.0,1.3,3.0,0.0,,0.0,1,0
1.5,4.0,1.0,0.0,,0.0,0,1
4.5,3.5,2.0,1.0,,0.0,0,1
3.3,1.0,2.0,0.0,,0.0,0,1
4.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
3.8,3.5,2.0,0.0,,0.0,0,1
3.9,2.8,4.0,1.0,,0.0,0,1
4.2,1.7,3.0,0.0,,0.0,1,0
3.1,3.8,32.0,0.0,54.0,1.0,1,0
5.0,3.0,1.0,0.0,,0.0,1,0
3.5,3.0,7.0,0.0,,0.0,0,0
1.0,4.0,1.0,0.0,,0.0,1,0
5.0,2.5,2.0,0.0,,0.0,0,0
5.0,2.2,6.0,1.0,,0.0,0,1
3.9,2.8,6.0,0.0,,0.0,0,0
1.0,5.0,2.0,0.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,0,1
3.5,2.5,37.0,1.0,90.0,1.0,1,0
4.8,1.0,2.0,0.0,,0.0,0,0
4.2,3.3,19.0,1.0,100.0,0.0,0,1
4.0,1.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,3.0,1.0,0.0,,1.0,1,0
3.0,4.0,5.0,0.0,,0.0,0,1
,,,,,,0,0
3.2,3.6,14.0,0.0,67.0,1.0,1,0
,,,,,,0,0
5.0,1.5,8.0,1.0,,0.0,0,1
2.0,3.5,4.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,0,0
3.0,4.0,1.0,0.0,,0.0,0,1
2.8,3.9,10.0,0.0,,0.0,1,0
,,,,,,0,0
4.8,3.0,2.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,1,0
4.0,5.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
5.0,1.8,6.0,1.0,100.0,0.0,0,1
,,,,,,0,0
,,,,,,0,0
4.8,4.0,2.0,1.0,,0.0,1,0
,,,,,,0,0
3.8,3.4,22.0,1.0,80.0,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.0,2.5,7.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
5.0,2.4,5.0,1.0,100.0,3.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.3,3.0,4.0,0.0,,0.0,0,1
5.0,3.5,4.0,0.0,,0.0,0,1
4.5,2.3,11.0,1.0,88.0,0.0,0,1
5.0,1.8,4.0,1.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.3,3.9,9.0,1.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
5.0,4.0,1.0,1.0,,0.0,1,0
,,,,,,0,0
4.6,2.8,6.0,1.0,,0.0,0,1
,,,,,,0,0
3.1,3.0,7.0,0.0,40.0,0.0,1,1
4.3,2.7,3.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
2.3,4.7,6.0,0.0,,5.0,0,0
5.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
2.7,4.0,3.0,0.0,,0.0,0,1
2.4,4.2,6.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
2.3,2.7,3.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,2.4,7.0,1.0,,0.0,0,0
4.8,2.5,6.0,0.0,,0.0,0,0
2.6,3.6,5.0,0.0,,0.0,1,0
4.5,2.5,13.0,0.0,100.0,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
3.1,2.7,4.0,0.0,,0.0,1,1
,,,,,,0,0
2.0,5.0,1.0,0.0,,0.0,1,0
5.0,4.0,1.0,0.0,,0.0,0,1
4.3,2.0,2.0,0.0,,0.0,0,1
